"Station.ID","Test.Number","Project.Code","Sample.ID","First.Trigger.Date","Collection_Date","Sample.Type.New","Collection.Method","Depth","Depth.Unit","Matrix","Test.Name","Storet.Code","Method","Measure.Date","Value","Sigfig.Value","Uncertainty","MDL","PQL","RDL","Units","Remark.Code","Flag","Receive.Date","LIMS.Number","Collection.Agency","Source","Owner","Validation.Level","Validator","Sampling.Purpose","Data.Investigation","T.Depth","Upper.Depth","Lower.Depth","DCS.METERS.","Filtration.Date","Sample.Type","QC.Type","Discharge","Up.Down.Stream","Weather.Code","Program.Type","NDEC","Sample.Comments","Result.Comments"
"CES03",11,"CESWQ","P87451-7",NA,2017-05-16 14:02:00,"SAMP","G",0.5,"m","SA","SECCHI DISK DEPTH",78,"SFWMD-FSQM","16-MAY-2017 14:02",1.3,1.3,"",NA,NA,NA,"meters","",NA,"17-MAY-2017 10:54","59214007","WMD","FLD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,2,"MON",2,"Light chop, outgoing tide, partly cloudy skies, winds ESE 10-15kts, K:1.15 Rsqr:0.98",NA
"CES03",16,"CESWQ","P93632-8",NA,2018-07-24 10:36:00,"SAMP","G",0.5,"m","SA","TOTAL SUSPENDED SOLIDS",530,"SM2540D","26-JUL-2018 10:58",6,6,"+/- 4",4,15,4,"mg/L","I",NA,"25-JUL-2018 09:52","64839008","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,0,"MON",1,"Flood tide; BGA present in water column and samples; experienced brief rain shower",NA
"CES03",13,"CESWQ","P68856-7",NA,2014-04-09 13:41:00,"SAMP","G",0.5,"m","SA","COLOR",80,"SM2120C","10-APR-2014 14:11",40,40,"+/- 4",1,4,1,"PCU","",NA,"10-APR-2014 09:34","44475007","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,2,"MON",0,"Wind NW 10-15, lt chop on lee shore, ebb tide",NA
"CES03",98,"CESWQ","P43601-3",NA,2009-05-27 11:13:00,"SAMP","G",0.5,"","SA","SALINITY",480,"","27-MAY-2009 11:14",3.45,3.4,"",NA,NA,NA,"PSU","",NA,"28-MAY-2009 10:16","16922003","FWEC","WMD","WMD",2,"WMD","BA","NO",7.4,NA,NA,NA,"",3,NA,1,0,1,"MON",1,"Low flow at station.  Very low chop.  Wind 0-5 mph.  Sample light yellow, low solids.  PAR:  Clear sky, 100% sun.  Judy Ott (CHNEP) onsite to complete audit program.",NA
"CES03",11,"CESWQ","P77517-7",NA,2015-05-19 12:54:00,"SAMP","G",0.5,"m","SA","SECCHI DISK DEPTH",78,"SFWMD-FSQM","19-MAY-2015 12:54",0.6,0.6,"",NA,NA,NA,"meters","",NA,"20-MAY-2015 10:26","50763007","WMD","FLD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,4,"MON",2,"Calm surface, incoming tide, 80's, light NW breeze. K Value:3.21. BGA present on water column.",NA
"CES03",11,"CESWQ","P67312-8",NA,2013-12-10 12:17:00,"SAMP","G",0.5,"m","SA","SECCHI DISK DEPTH",NA,"","",1.6,1.6,"+/- 0.091",NA,NA,NA,"meters","",NA,"","43509008","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,1,"MON",2,"Slack tide.  Flat surface.  Sunny skies, no wind.",NA
"CES03",13,"CESWQ","P90159-8",NA,2017-10-18 13:16:00,"SAMP","G",0.5,"m","SA","COLOR",80,"SM2120C","19-OCT-2017 15:50",184,184,"+/- 33",1,4,1,"PCU","",NA,"19-OCT-2017 13:24","61751008","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,0,"MON",0,"",NA
"CES03",179,"CESWQ","P102020-9",NA,2019-01-22 10:30:00,"SAMP","G",0.5,"m","SA","CHLOROPHYLL-A(LC)",98011,"EPA 447.0","01-FEB-2019 14:00",6.81,6.81,"+/- 0.457",0.018,0.071,0.018,"ug/L","",NA,"23-JAN-2019 10:08","69446009","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"23-JAN-2019 13:39",3,NA,0,0,0,"MON",NA,"Light Ebb tide. Calm.",NA
"CES03",98,"CESWQ","P87448-8",NA,2017-04-12 13:35:00,"SAMP","G",0.5,"m","SA","SALINITY",480,"SFWMD-FSQM","12-APR-2017 13:39",2.21,2.2,"",NA,NA,NA,"PSU","",NA,"13-APR-2017 10:37","59218008","WMD","FLD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,4,"MON",1,"ENE wind at 5. Rippled surface. incoming tide. [FKPAR] cancelled.",NA
"CES03",179,"CESWQ","P82645-8",NA,2016-01-13 13:19:00,"SAMP","G",0.5,"m","SA","CHLOROPHYLL-A(LC)",98011,"EPA 447.0","25-JAN-2016 17:26",1.18,1.18,"+/- 0.131",0.036,0.142,0.036,"ug/L","",NA,"14-JAN-2016 10:37","55165008","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,4,"MON",NA,"Wind 4-8, rippled surface in protected water, ebb tide [FKPAR] cancelled.",NA
"CES03",11,"CESWQ","P44391-3",NA,2009-08-25 10:28:00,"SAMP","G",0.5,"","SA","SECCHI DISK DEPTH",NA,"","",1.3,1.3,"",NA,NA,NA,"meters","",NA,"","17913003","FWEC","WMD","WMD",2,"WMD","BA","NO",7.1,NA,NA,NA,"",3,NA,1,0,2,"MON",2,"No chop, low flow, wind 5-10 mph. Sample amber brown, moderate solids. PAR: 15% cloud cover.",NA
"CES03",13,"CESWQ","P44037-5",NA,2009-07-28 10:25:00,"SAMP","G",0.5,"","SA","COLOR",80,"SM2120C","29-JUL-2009 15:37",155,155,"",1,4,1,"PCU","",NA,"29-JUL-2009 10:51","17442005","FWEC","WMD","WMD",2,"WMD","BA","NO",4.8,NA,NA,NA,"",3,NA,1,0,2,"MON",0,"Low flow, low chop, wind 0-5 mph. Sample medium amber brown, moderate solids. PAR: Cloud cover 5-10 %.",NA
"CES03",179,"CESWQ","P110994-3",NA,2020-03-12 09:46:00,"SAMP","G",0.5,"m","SA","CHLOROPHYLL-A(LC)",98011,"EPA 447.0","23-MAR-2020 19:16",13.6,13.6,"+/- 0.911",0.018,0.071,0.018,"ug/L","",NA,"13-MAR-2020 09:56","73236003","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"13-MAR-2020 16:25",3,NA,0,0,0,"MON",NA,"Outgoing tide. Mostly sunny with some clouds. Calm wind. Slick calm water surface.",NA
"CES03",16,"CESWQ","P49756-2",NA,2010-11-30 08:35:00,"SAMP","G",0.5,"m","SA","TOTAL SUSPENDED SOLIDS",530,"SM 2540 D","02-DEC-2010 09:15",-3,-3,"",3,12,3,"mg/L","U",NA,"01-DEC-2010 11:10","24950002","FWEC","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,1,0,1,"MON",1,"Low flow at station.  Very low chop.  Wind 0-5 mph.  Sample light yellowish brown, low solids.  PAR:  Clear sky, 100% sun.",NA
"CES03",13,"CESWQ","P96006-7",NA,2018-12-18 09:50:00,"SAMP","G",0.5,"m","SA","COLOR",80,"SM2120C","19-DEC-2018 14:37",40,40,"+/- 7",1,4,1,"PCU","",NA,"19-DEC-2018 09:28","66963007","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,0,"MON",0,"Flood tide. Calm.",NA
"CES03",16,"CESWQ","P94834-7",NA,2018-09-11 09:43:00,"SAMP","G",0.5,"m","SA","TOTAL SUSPENDED SOLIDS",530,"SM2540D","12-SEP-2018 12:22",4,4,"+/- 3",3,12,3,"mg/L","I",NA,"12-SEP-2018 11:00","65867007","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,0,"MON",1,"Cloudy, calm, light to no breeze",NA
"CES03",99,"CESWQ","P55419-3",NA,2012-09-19 14:11:00,"SAMP","G",0.5,"m","SA","DEPTH, TOTAL",NA,"","",5.8,5.8,"+/- 0.08",NA,NA,NA,"SDU","",NA,"","32387003","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,1,0,2,"MON",2,"Very light chop, SW wind 5-10, brown water",NA
"CES03",179,"CESWQ","P55419-3",NA,2012-09-19 14:11:00,"SAMP","G",0.5,"m","SA","CHLOROPHYLL-A(LC)",98011,"EPA 447.0","27-SEP-2012 18:44",7.88,7.88,"+/- 0.491",0.053,0.213,0.053,"ug/L","",NA,"20-SEP-2012 09:37","32387003","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,1,0,2,"MON",NA,"Very light chop, SW wind 5-10, brown water",NA
"CES03",11,"CESWQ","P32632-46",NA,2008-06-18 12:42:00,"SAMP","FP",2.5,"","SA","SECCHI DISK DEPTH",NA,"","",0.8,0.8,"",NA,NA,NA,"meters","",NA,"","3433046","FWEC","WMD","WMD",2,"WMD","BA","NO",2.6,NA,NA,NA,"",4,NA,1,0,6,"MON",2,"",NA
"CES03",16,"CESWQ","P94835-8",NA,2018-10-16 10:46:00,"SAMP","G",0.5,"m","SA","TOTAL SUSPENDED SOLIDS",530,"SM2540D","17-OCT-2018 11:36",4,4,"+/- 3",3,12,3,"mg/L","I",NA,"17-OCT-2018 10:09","65873008","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,0,"MON",1,"Clear. Surface chop with white bubbles present. Mod. E wind 10-15 kts. 80s. Ebb.",NA
"CES03",98,"CESWQ","P104397-9",NA,2019-07-23 10:05:00,"SAMP","G",0.5,"m","SA","SALINITY",480,"SFWMD-FSQM","23-JUL-2019 10:08",0.25,0.2,"",NA,NA,NA,"PSU","",NA,"24-JUL-2019 09:52","70500009","WMD","FLD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,0,"MON",1,"Outgoing tide. 5-7 mph SE winds. P104415 is associated with this trip.",NA
"CES03",179,"CESWQ","P78529-8",NA,2015-09-15 12:48:00,"SAMP","G",0.5,"m","SA","CHLOROPHYLL-A(LC)",98011,"EPA 447.0","30-SEP-2015 12:22",3.11,3.11,"+/- 0.335",0.036,0.142,0.036,"ug/L","",NA,"16-SEP-2015 11:10","51723008","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,6,"MON",NA,"thunder storms starting to come in did not get data for PAR due to lighting and rain called manager and will try to get ces02 tomorrow after rook trip",NA
"CES03",13,"CESWQ","P44391-3",NA,2009-08-25 10:28:00,"SAMP","G",0.5,"","SA","COLOR",80,"SM2120C","26-AUG-2009 15:17",138,138,"",1,4,1,"PCU","",NA,"26-AUG-2009 11:40","17913003","FWEC","WMD","WMD",2,"WMD","BA","NO",7.1,NA,NA,NA,"",3,NA,1,0,2,"MON",0,"No chop, low flow, wind 5-10 mph. Sample amber brown, moderate solids. PAR: 15% cloud cover.",NA
"CES03",13,"CESWQ","P55418-2",NA,2012-08-01 12:07:00,"SAMP","G",0.5,"m","SA","COLOR",80,"SM2120C","02-AUG-2012 14:16",118,118,"+/- 12",1,4,1,"PCU","",NA,"02-AUG-2012 09:09","32386002","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,3,"MON",0,"slack tide mid 80s smooth waters light sw winds",NA
"CES03",13,"CESWQ","P62986-11",NA,2013-08-13 13:30:00,"SAMP","G",0.5,"m","SA","COLOR",80,"SM2120C","14-AUG-2013 14:20",187,187,"+/- 19",1,4,1,"PCU","",NA,"14-AUG-2013 12:51","40066011","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,3,"MON",0,"Lt N wind, calm seas, discharge flow from S79",NA
"CES03",61,"CESWQ","P40459-5",NA,2008-10-27 13:29:00,"SAMP","G",0.5,"","SA","CHLOROPHYLL-A",49128,"SM10200H","13-NOV-2008 14:39",2,2,"",1,4,1,"mg/m^3","I",NA,"28-OCT-2008 09:47","13112005","FWEC","WMD","WMD",2,"WMD","BA","NO",6.9,NA,NA,NA,"",3,NA,1,0,1,"MON",1,"Low flow at station.  Calm waters, very low chop.  Wind 5-8 mph.  Sample medium amber yellow, low solids.  PAR:  Clear sky, sunny, 100% sun.",NA
"CES03",16,"CESWQ","P87451-7",NA,2017-05-16 14:02:00,"SAMP","G",0.5,"m","SA","TOTAL SUSPENDED SOLIDS",530,"SM2540D","17-MAY-2017 11:34",6,6,"+/- 3",3,12,3,"mg/L","I",NA,"17-MAY-2017 10:54","59214007","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,2,"MON",1,"Light chop, outgoing tide, partly cloudy skies, winds ESE 10-15kts, K:1.15 Rsqr:0.98",NA
"CES03",16,"CESWQ","P38725-3",NA,2008-05-19 14:35:00,"SAMP","G",0.5,"","SA","TOTAL SUSPENDED SOLIDS",530,"SM 2540 D","20-MAY-2008 12:22",9,9,"",3,12,3,"mg/L","I",NA,"20-MAY-2008 11:25","11072003","FWEC","WMD","WMD",2,"WMD","BA","NO",2.55,NA,NA,NA,"",3,NA,1,0,4,"MON",1,"sample is lt yellow;PAR-cloudy last reading 1.0m",NA
"CES03",12,"CESWQ","P47503-2",NA,2010-03-23 08:40:00,"SAMP","G",0.5,"m","SA","TURBIDITY",82079,"SM2130B","25-MAR-2010 08:24",3.4,3.4,"",0.1,0.4,0.1,"NTU","",NA,"24-MAR-2010 10:16","22107002","FWEC","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,1,0,1,"MON",1,"Very low flow at station.  No chop.  Wind 0-5 mph.  Sample medium yellow, low solids.  PAR:  Clear sky, 100% sun.",NA
"CES03",11,"CESWQ","P40134-3",NA,2008-08-26 13:29:00,"SAMP","G",0.5,"","SA","SECCHI DISK DEPTH",NA,"","",0.5,0.5,"",NA,NA,NA,"meters","",NA,"","12687003","FWEC","WMD","WMD",2,"WMD","BA","NO",8.3,NA,NA,NA,"",3,NA,1,0,3,"MON",2,"sample comments too long see field notes",NA
"CES03",99,"CESWQ","P46500-5",NA,2010-01-26 09:15:00,"SAMP","G",0.5,"m","SA","DEPTH, TOTAL",NA,"","",5.4,5.4,"",NA,NA,NA,"SDU","",NA,"","20669005","FWEC","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,1,0,1,"MON",2,"Low flow at station.  No chop.  No wind.  Sample light yellow, low solids.  PAR:  Clear sky, 100% sun.",NA
"CES03",98,"CESWQ","P32632-45",NA,2008-06-18 12:40:00,"SAMP","FP",2,"","SA","SALINITY",480,"","18-JUN-2008 12:40",18.8,18.8,"",NA,NA,NA,"PSU","",NA,"19-JUN-2008 10:16","3433045","FWEC","WMD","WMD",2,"WMD","BA","NO",2.6,NA,NA,NA,"",4,NA,1,0,6,"MON",1,"",NA
"CES03",99,"CESWQ","P77519-7",NA,2015-11-17 12:56:00,"SAMP","G",0.5,"m","SA","DEPTH, TOTAL",82903,"SFWMD-FSQM","17-NOV-2015 12:56",2.2,2.2,"",NA,NA,NA,"SDU","",NA,"18-NOV-2015 12:13","50765007","WMD","FLD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,2,"MON",2,"Wind E 8-12, lt chop, slack tide",NA
"CES03",13,"CESWQ","P90158-7",NA,2017-09-20 13:18:00,"SAMP","G",0.5,"m","SA","COLOR",80,"SM2120C","21-SEP-2017 15:02",242,242,"+/- 43",1,4,1,"PCU","",NA,"21-SEP-2017 10:33","61747007","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,0,"MON",0,"",NA
"CES03",179,"CESWQ","P51258-3",NA,2011-06-02 09:34:00,"SAMP","G",0.5,"m","SA","CHLOROPHYLL-A(LC)",98011,"EPA 447.0","21-JUN-2011 12:24",23,23,"",0.053,0.213,0.053,"ug/L","",NA,"02-JUN-2011 17:11","26959003","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,1,"MON",NA,"Clear conditions.  Increasing winds and outgoing current.",NA
"CES03",179,"CESWQ","P60167-3",NA,2012-12-18 13:30:00,"SAMP","G",0.5,"m","SA","CHLOROPHYLL-A(LC)",98011,"EPA 447.0","27-DEC-2012 19:08",5.75,5.75,"+/- 0.360",0.053,0.213,0.053,"ug/L","",NA,"19-DEC-2012 10:10","38082003","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,2,"MON",NA,"slack tide light chop sw winds 10 mph mid 80s",NA
"CES03",13,"CESWQ","P55419-3",NA,2012-09-19 14:11:00,"SAMP","G",0.5,"m","SA","COLOR",80,"SM2120C","20-SEP-2012 13:38",189,189,"+/- 19",1,4,1,"PCU","",NA,"20-SEP-2012 09:37","32387003","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,1,0,2,"MON",0,"Very light chop, SW wind 5-10, brown water",NA
"CES03",61,"CESWQ","P41362-40",NA,2008-10-14 13:26:00,"SAMP","G",0.5,"","SA","CHLOROPHYLL-A",49128,"SM10200H","28-OCT-2008 09:58",5,5,"",1,4,1,"mg/m^3","",NA,"14-OCT-2008 17:02","14196040","FWEC","WMD","WMD",2,"WMD","BA","NO",5.9,NA,NA,NA,"",3,NA,1,0,3,"MON",1,"Low to moderate flow at station.  Very low chop.  Sample medium yellowish brown, moderate solids.  PAR:  Partly cloudy, 50% sun, 50% cloud cover.",NA
"CES03",11,"CESWQ","P50598-2",NA,2010-12-21 09:02:00,"SAMP","G",0.5,"m","SA","SECCHI DISK DEPTH",NA,"","",1.9,1.9,"",NA,NA,NA,"meters","",NA,"","26058002","FWEC","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,1,0,1,"MON",2,"Low outgoing flow at station.  No chop.  Wind 0-5 mph.  Sample light yellow, very low soilds.  PAR:  Clear sky, 100% sun, collection time 0905.",NA
"CES03",16,"CESWQ","P67312-8",NA,2013-12-10 12:17:00,"SAMP","G",0.5,"m","SA","TOTAL SUSPENDED SOLIDS",530,"SM 2540 D","12-DEC-2013 09:18",-3,-3,"+/- 3",3,12,3,"mg/L","U",NA,"12-DEC-2013 07:00","43509008","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,1,"MON",1,"Slack tide.  Flat surface.  Sunny skies, no wind.",NA
"CES03",11,"CESWQ","P71120-7",NA,2014-05-07 12:14:00,"SAMP","G",0.5,"m","SA","SECCHI DISK DEPTH",NA,"","",2.1,2.1,"+/- 0.082",NA,NA,NA,"meters","",NA,"","46096007","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,2,"MON",2,"SE wind at 5-10 gusting to 15. Light chop. Ebb tide.",NA
"CES03",12,"CESWQ","P91941-7",NA,2018-03-27 08:47:00,"SAMP","G",0.5,"m","SA","TURBIDITY",82079,"SM2130B","28-MAR-2018 14:12",3.3,3.3,"+/- 0.1",0.1,0.4,0.1,"NTU","",NA,"28-MAR-2018 10:10","63354007","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,0,"MON",1,"YSI will not display all readings, seems to be a connection error, all readouts are correctly selected. YSI not recognizing probes, this started at the 2nd site unable to collect all readings, slack tide",NA
"CES03",11,"CESWQ","P38725-3",NA,2008-05-19 14:35:00,"SAMP","G",0.5,"","SA","SECCHI DISK DEPTH",NA,"","",0.9,0.9,"",NA,NA,NA,"meters","",NA,"","11072003","FWEC","WMD","WMD",2,"WMD","BA","NO",2.55,NA,NA,NA,"",3,NA,1,0,4,"MON",2,"sample is lt yellow;PAR-cloudy last reading 1.0m",NA
"CES03",12,"CESWQ","P49756-2",NA,2010-11-30 08:35:00,"SAMP","G",0.5,"m","SA","TURBIDITY",82079,"SM2130B","01-DEC-2010 12:43",3.8,3.8,"",0.1,0.4,0.1,"NTU","",NA,"01-DEC-2010 11:10","24950002","FWEC","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,1,0,1,"MON",1,"Low flow at station.  Very low chop.  Wind 0-5 mph.  Sample light yellowish brown, low solids.  PAR:  Clear sky, 100% sun.",NA
"CES03",12,"CESWQ","P55420-3",NA,2012-10-23 11:43:00,"SAMP","G",0.5,"m","SA","TURBIDITY",82079,"SM2130B","25-OCT-2012 08:10",2.1,2.1,"+/- 0.2",0.1,0.4,0.1,"NTU","",NA,"24-OCT-2012 10:02","32388003","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,2,"MON",1,"Partly cloudy, very light chop, NE wind 10-15",NA
"CES03",16,"CESWQ","P102020-9",NA,2019-01-22 10:30:00,"SAMP","G",0.5,"m","SA","TOTAL SUSPENDED SOLIDS",530,"SM2540D","23-JAN-2019 10:58",4,4,"+/- 4",4,15,4,"mg/L","I",NA,"23-JAN-2019 10:08","69446009","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,0,"MON",1,"Light Ebb tide. Calm.",NA
"CES03",12,"CESWQ","P43601-3",NA,2009-05-27 11:13:00,"SAMP","G",0.5,"","SA","TURBIDITY",82079,"SM2130B","28-MAY-2009 10:50",2.5,2.5,"",0.1,0.4,0.1,"NTU","",NA,"28-MAY-2009 10:16","16922003","FWEC","WMD","WMD",2,"WMD","BA","NO",7.4,NA,NA,NA,"",3,NA,1,0,1,"MON",1,"Low flow at station.  Very low chop.  Wind 0-5 mph.  Sample light yellow, low solids.  PAR:  Clear sky, 100% sun.  Judy Ott (CHNEP) onsite to complete audit program.",NA
"CES03",98,"CESWQ","P90159-8",NA,2017-10-18 13:16:00,"SAMP","G",0.5,"m","SA","SALINITY",480,"SFWMD-FSQM","18-OCT-2017 13:21",0.15,0.2,"",NA,NA,NA,"PSU","",NA,"19-OCT-2017 13:24","61751008","WMD","FLD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,0,"MON",1,"",NA
"CES03",99,"CESWQ","P72161-7",NA,2014-07-08 12:01:00,"SAMP","G",0.5,"m","SA","DEPTH, TOTAL",NA,"","",2.9,2.9,"+/- 0.084",NA,NA,NA,"SDU","",NA,"","46807007","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,2,"MON",2,"SECCHI ON BOTTOM. Winds South 5-10. Rippled surface. Ebb tide",NA
"CES03",16,"CESWQ","P55418-2",NA,2012-08-01 12:07:00,"SAMP","G",0.5,"m","SA","TOTAL SUSPENDED SOLIDS",530,"SM 2540 D","06-AUG-2012 09:17",-3,-3,"+/- 3",3,12,3,"mg/L","U",NA,"02-AUG-2012 09:09","32386002","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,3,"MON",1,"slack tide mid 80s smooth waters light sw winds",NA
"CES03",98,"CESWQ","P32633-43",NA,2008-09-16 13:22:00,"SAMP","FP",1,"","SA","SALINITY",480,"","16-SEP-2008 13:22",0.21,0.2,"",NA,NA,NA,"PSU","",NA,"17-SEP-2008 08:42","3434043","FWEC","WMD","WMD",2,"WMD","BA","NO",6.5,NA,NA,NA,"",4,NA,1,0,2,"MON",1,"",NA
"CES03",16,"CESWQ","P55419-3",NA,2012-09-19 14:11:00,"SAMP","G",0.5,"m","SA","TOTAL SUSPENDED SOLIDS",530,"SM 2540 D","24-SEP-2012 09:02",-3,-3,"+/- 3",3,12,3,"mg/L","U",NA,"20-SEP-2012 09:37","32387003","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,1,0,2,"MON",1,"Very light chop, SW wind 5-10, brown water",NA
"CES03",12,"CESWQ","P62984-11",NA,2013-05-21 13:23:00,"SAMP","G",0.5,"m","SA","TURBIDITY",82079,"SM2130B","23-MAY-2013 08:25",5,5,"+/- 0.5",0.1,0.4,0.1,"NTU","",NA,"22-MAY-2013 10:32","40064011","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,3,"MON",1,"Wind 1mph out of the S, 85 degrees, flat and glassy, 45% cloud cover",NA
"CES03",99,"CESWQ","P91940-7",NA,2018-02-06 10:46:00,"SAMP","G",0.5,"m","SA","DEPTH, TOTAL",82903,"SFWMD-FSQM","06-FEB-2018 10:46",3,3,"",NA,NA,NA,"SDU","",NA,"07-FEB-2018 11:09","63353007","WMD","FLD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,0,"MON",2,"Ebb. Slight chop. [FKPAR] cancelled.",NA
"CES03",98,"CESWQ","P104394-8",NA,2019-05-15 09:44:00,"SAMP","G",0.5,"m","SA","SALINITY",480,"SFWMD-FSQM","15-MAY-2019 09:46",0.99,1,"",NA,NA,NA,"PSU","",NA,"16-MAY-2019 10:18","70498008","WMD","FLD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,0,"MON",1,"Calm, incoming tide. Overcast, light showers in vicinity of sampling site, wind 1-2 mph, temperature in mid-70s F.",NA
"CES03",98,"CESWQ","P77519-7",NA,2015-11-17 12:56:00,"SAMP","G",0.5,"m","SA","SALINITY",480,"SFWMD-FSQM","17-NOV-2015 12:58",2.01,2,"",NA,NA,NA,"PSU","",NA,"18-NOV-2015 12:13","50765007","WMD","FLD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,2,"MON",1,"Wind E 8-12, lt chop, slack tide",NA
"CES03",16,"CESWQ","P45973-4",NA,2009-11-24 09:20:00,"SAMP","G",0.5,"","SA","TOTAL SUSPENDED SOLIDS",530,"SM 2540 D","30-NOV-2009 07:24",-3,-3,"",3,12,3,"mg/L","U",NA,"25-NOV-2009 10:01","19952004","FWEC","WMD","WMD",2,"WMD","BA","NO",6.1,NA,NA,NA,"",3,NA,1,0,4,"MON",1,"Low flow at station.  No chop.  Wind 0-5 mph.  Sample light yellowish brown, low solids.  PAR:  Overcast with sun penetration, 25% sun, 75% cloud cover.",NA
"CES03",13,"CESWQ","P52367-2",NA,2011-07-20 09:47:00,"SAMP","G",0.5,"m","SA","COLOR",80,"SM2120C","21-JUL-2011 14:58",76,76,"",1,4,1,"PCU","",NA,"21-JUL-2011 13:00","28490002","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,1,"MON",0,"Clear skies, wind and seas calm, ebb tide",NA
"CES03",179,"CESWQ","P107671-8",NA,2019-09-24 09:12:00,"SAMP","G",0.5,"m","SA","CHLOROPHYLL-A(LC)",98011,"EPA 447.0","27-SEP-2019 05:43",3.24,3.24,"+/- 0.218",0.018,0.071,0.018,"ug/L","",NA,"25-SEP-2019 10:22","71920008","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"25-SEP-2019 13:43",3,NA,0,0,0,"MON",NA,"Flood tide. Calm",NA
"CES03",12,"CESWQ","P54057-3",NA,2011-12-20 12:48:00,"SAMP","G",0.5,"m","SA","TURBIDITY",82079,"SM2130B","22-DEC-2011 07:35",1.4,1.4,"",0.1,0.4,0.1,"NTU","",NA,"21-DEC-2011 09:37","30586003","WMD","WMD","WMD",2,"WMD","BA","NO",NA,NA,NA,NA,"",3,NA,0,0,2,"MON",1,"outgoing tide winds 5 mph se slight overcast glassy waters  mid 80s",NA
